name,achievements,genre,mature_content,original_price,totalComments,posProp,free,discount,multi_player,trading_cards,online,controller,cloud,totalLan,English,Chinese,Russian,Spanish,Portuguese,German,review
Short Life,0,Adventure,False,0.0,29,65,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Escape the Enterprise/逃离企业号,0,Adventure,True,0.99,49,63,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
Ishmael,0,Adventure,True,0.0,38,55,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
George's Memories EP.1,6,Adventure,False,1.99,16,68,False,Zero,False,False,False,True,False,2,True,False,True,False,False,False,True
GameEllen,0,Adventure,False,3.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Rebirth Fantasy Online,0,Adventure,False,0.0,66,68,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
Welcome To... Chichester 0 - Preview,0,Adventure,False,0.0,22,54,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Final Battle Guide & Wallpapers,0,Adventure,True,1.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Lyratha: Labyrinth - Survival - Escape,0,Adventure,False,4.99,10,51,False,Zero,False,False,False,False,True,2,True,False,False,False,False,True,True
18 Floors,14,Adventure,False,14.99,20,55,False,Zero,False,False,False,False,False,9,True,True,False,True,False,True,True
The Antidote,0,Adventure,False,4.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Kara's Darkness Chapter One,9,Adventure,False,1.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Theseus: Journey to Athens,0,Adventure,False,8.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Devochka Quest,0,Adventure,False,2.99,10,51,False,Zero,False,False,False,False,False,27,True,True,True,True,True,True,True
Forests of Augusta,0,Adventure,False,7.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Bhavacakra Grace,0,Adventure,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Firon,0,Adventure,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Nystagmus,20,Adventure,True,1.99,10,51,False,Zero,False,False,False,False,False,3,True,True,False,False,False,False,True
Cowboy Escape,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Bloody Mary: Forgotten Curse,0,Adventure,True,9.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Disillusions Manga Horror,0,Adventure,False,0.99,331,58,False,Zero,True,True,False,True,False,5,True,False,False,False,False,True,True
Sea of memories,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,10,True,True,True,True,True,True,True
Big Brain Wolf,10,Adventure,False,4.99,71,53,False,Zero,False,False,False,False,False,3,True,False,False,False,False,False,True
The Grandfather,0,Adventure,False,0.0,105,60,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
One Manga Day - Bonus Content,0,Adventure,False,3.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Build Wars,0,Adventure,False,0.0,30,50,True,Zero,True,False,True,False,False,10,True,False,True,True,True,True,True
Orbit HD,0,Adventure,False,1.99,71,66,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
The Travels of Marco Polo,0,Adventure,False,6.99,20,65,False,Zero,False,True,False,False,False,2,True,False,False,False,False,False,True
Vernon's Legacy,0,Adventure,False,11.99,72,50,False,Zero,False,True,False,False,False,5,True,False,True,True,False,True,True
Life is Strange 2 - Mascot Bundle DLC,0,Adventure,True,1.99,29,58,False,Zero,False,True,False,True,True,8,True,True,True,True,True,True,True
Arevan - Official Guide,0,Adventure,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
WAKFU - Excarnus Pack,0,Adventure,False,9.99,30,66,False,Zero,True,False,False,False,False,7,True,False,False,True,True,True,True
One Way To Die: Steam Edition,17,Adventure,True,0.0,323,54,True,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Unfinished - An Artist's Lament,0,Adventure,False,4.99,25,56,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Al Emmo's Postcards from Anozira,0,Adventure,False,4.99,12,66,False,Zero,False,True,False,False,True,1,True,False,False,False,False,False,True
The Logomancer,14,Adventure,False,4.99,10,51,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
Fading Hearts,18,Adventure,False,14.99,171,63,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Dark Fall 2: Lights Out,0,Adventure,False,4.99,36,66,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Shadows: Price For Our Sins Bonus Edition,0,Adventure,False,9.99,83,50,False,Zero,False,False,False,False,False,5,True,False,True,False,False,True,True
Steam Bandits: Outpost,0,Adventure,False,19.99,22,54,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
King’s Bounty: Legions,0,Adventure,False,0.0,1198,51,True,Zero,True,False,False,False,False,6,True,False,True,False,False,True,True
Winter Voices Episode 6: Falls,0,Adventure,False,0.0,10,51,True,Zero,False,True,False,False,False,3,True,False,True,False,False,False,True
Three Days,0,Adventure,False,4.99,10,51,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
The Living Dungeon,21,Adventure,False,9.99,25,68,False,Zero,True,True,False,True,False,1,True,False,False,False,False,False,True
One Manga Day,12,Adventure,False,0.0,867,58,True,Zero,False,True,False,True,False,3,True,False,True,False,False,False,True
Bob Came in Pieces,81,Adventure,False,4.99,81,67,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
Ridge,26,Adventure,False,7.99,10,50,False,Zero,False,True,False,True,False,5,True,False,True,True,False,True,True
Life source: episode one,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Last Inua,17,Adventure,False,7.99,56,50,False,Zero,False,True,False,True,True,7,True,False,True,True,True,True,True
Epanalepsis,0,Adventure,False,3.99,10,51,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Ghost Pirates of Vooju Island,0,Adventure,False,9.99,16,56,False,Zero,False,False,False,False,False,2,True,False,False,False,False,True,True
"Runaway, The Dream of The Turtle",0,Adventure,False,9.99,131,56,False,Zero,False,False,False,False,False,2,True,False,False,False,False,False,True
The Book of Unwritten Tales Digital Extras,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Empress Of The Deep,0,Adventure,False,4.99,71,64,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Millionaire Manor,0,Adventure,False,4.99,51,60,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Noir Syndrome,0,Adventure,False,6.99,128,62,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Victim of Xen,7,Adventure,False,3.99,48,52,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Evil Pumpkin: The Lost Halloween,15,Adventure,False,9.99,35,60,False,Zero,False,True,False,False,True,7,True,False,False,True,True,True,True
Biglands: A Game Made By Kids,15,Adventure,False,4.99,19,57,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Calvino Noir,40,Adventure,False,6.99,287,64,False,Zero,False,True,False,True,True,13,True,True,True,True,True,True,True
Observatory: A VR Variety Pack,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
The Lost,29,Adventure,False,5.99,39,51,False,Zero,False,True,False,False,False,2,True,True,False,False,False,False,True
Dream Of Mirror Online,0,Adventure,False,0.0,456,53,True,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Angels of Fasaria: Version 2.0,1,Adventure,False,4.99,10,51,False,Zero,False,True,False,False,True,1,True,False,False,False,False,False,True
The Fool,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Pneuma: Breath of Life,12,Adventure,False,19.99,106,67,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,True
Sign Motion,15,Adventure,False,9.99,66,60,False,Zero,False,True,False,True,True,27,True,True,True,True,True,True,True
Lords of Xulima - Special Digital Rewards,0,Adventure,False,6.99,10,51,False,Zero,False,True,False,False,True,7,True,True,True,True,False,True,True
Kemonomichi-White Moment-,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,2,True,False,False,False,False,False,True
Ecco™ Jr.,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Winter Voices Episode 2: Nowhere of me,0,Adventure,False,0.0,10,51,True,Zero,False,True,False,False,False,3,True,False,True,False,False,False,True
Winter Voices Episode 1: Those who have no name,0,Adventure,False,0.0,10,51,True,Zero,False,True,False,False,False,3,True,False,True,False,False,False,True
Shift Shaft,33,Adventure,False,5.99,10,51,False,Zero,True,False,False,False,True,1,True,False,False,False,False,False,True
Pilot Brothers 3: Back Side of the Earth,0,Adventure,False,4.99,19,52,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
Sid Meier's Pirates! Gold Plus (Classic),0,Adventure,False,6.99,43,53,False,Zero,False,False,False,False,False,3,True,False,False,False,False,True,True
Bermuda Demo,0,Adventure,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Dead In Vinland - Endless Mode: Battle Of The Heodenings,0,Adventure,False,4.99,10,51,False,Zero,False,True,False,False,True,8,True,True,True,False,False,True,True
CRIMSON ROOM® DECADE,16,Adventure,False,9.99,32,65,False,Zero,False,False,False,False,False,8,True,False,True,True,True,True,True
Delve Deeper,50,Adventure,False,4.99,319,56,False,Zero,True,True,False,True,False,1,True,False,False,False,False,False,True
Aura: Fate of the Ages,0,Adventure,False,4.99,96,61,False,Zero,False,False,False,False,False,5,True,False,False,True,False,True,True
Sideway™ New York,10,Adventure,False,9.99,37,56,False,Zero,False,False,False,True,True,5,True,False,False,True,False,True,True
A Stroke of Fate: Operation Valkyrie,0,Adventure,False,6.99,21,66,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Alter Ego,0,Adventure,False,9.99,108,68,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Sherlock Holmes: The Silver Earring,0,Adventure,False,9.99,122,61,False,Zero,False,False,False,False,False,9,True,False,True,True,False,True,True
To The Capital 2,0,Adventure,False,4.99,10,51,False,Zero,False,False,False,True,False,2,True,False,True,False,False,False,True
You're Fired,10,Adventure,False,3.99,39,53,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
STARWAY VR,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,2,True,False,False,False,False,False,True
Hotel Spring,0,Adventure,False,3.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Alice in Wonderland - Hidden Objects,0,Adventure,False,1.99,10,50,False,Zero,False,False,False,False,False,5,True,False,False,True,False,True,True
Mind Portal,52,Adventure,False,0.99,10,51,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
Nancy Drew®: Ransom of the Seven Ships Demo,1,Adventure,False,0.0,10,51,True,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Strong Bad's Cool Game for Attractive People: Episode 2,0,Adventure,False,19.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Strong Bad's Cool Game for Attractive People: Episode 3,0,Adventure,False,19.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Strong Bad's Cool Game for Attractive People: Episode 4,0,Adventure,False,19.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Supreme League of Patriots - Episode 3: Ice Cold in Ellis,22,Adventure,False,5.99,10,51,False,Zero,False,True,False,False,True,1,True,False,False,False,False,False,True
Catmouth Island,0,Adventure,False,0.99,45,60,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
The Strangers,0,Adventure,False,1.99,28,67,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
Survivor,0,Adventure,False,0.0,71,67,True,Zero,False,False,False,False,False,2,True,False,False,False,False,False,True
Tipping Point,12,Adventure,False,3.99,10,51,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
迷宫战争(Maze Wars),0,Adventure,False,3.99,10,51,False,Zero,False,False,False,False,False,3,True,True,False,False,False,False,True
Fates 8 Stories (F8S),12,Adventure,False,7.99,10,51,False,Zero,False,False,False,False,True,2,True,False,False,False,False,False,True
Rollman,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Bounty Hunter,16,Adventure,False,5.99,10,51,False,Zero,False,False,False,True,False,2,True,True,False,False,False,False,True
Ancient Anathema,5,Adventure,False,4.99,12,58,False,Zero,False,False,False,False,False,9,True,True,True,True,False,True,True
Find-Life EP1,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,False,False,10,True,True,True,True,True,True,True
Chroma Shift,37,Adventure,False,11.99,15,66,False,Zero,False,False,True,True,True,1,True,False,False,False,False,False,True
Elansar,0,Adventure,False,2.99,10,51,False,Zero,False,False,False,False,False,4,True,False,False,True,False,True,True
Exodus,0,Adventure,False,0.99,24,50,False,Zero,False,False,False,False,False,2,True,False,False,False,False,False,True
Cube - The Jumper,16,Adventure,False,1.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
KEL Reaper of Entropy,15,Adventure,False,1.99,28,60,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Annie Amber,8,Adventure,False,2.99,35,60,False,Zero,False,True,False,True,False,27,True,True,True,True,True,True,True
Detective Hunt - Crownston City PD,15,Adventure,False,4.99,25,68,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Twisted Worlds,11,Adventure,False,0.0,98,51,True,Zero,False,True,False,False,False,3,True,False,True,False,False,True,True
Memento Mori,0,Adventure,False,12.99,105,60,False,Zero,False,False,False,False,False,4,True,False,False,False,False,True,True
Werewolf Hunter X,3,Adventure,False,9.99,10,51,False,Zero,False,False,False,True,True,1,True,False,False,False,False,False,True
Exemption,0,Adventure,True,24.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Detective escape1,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
冷月清辉照天涯(KUNG FU LEGEND),0,Adventure,False,4.99,10,51,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
Desire,4,Adventure,True,9.99,23,56,False,Zero,False,False,False,False,False,7,True,False,True,True,False,False,True
Dungeon Puzzle VR - Solve it or die,6,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
A Bloody Party,13,Adventure,True,4.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Dice Keeper,0,Strategy,False,12.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Zork Nemesis: The Forbidden Lands,0,Adventure,False,1.02,10,80,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Code 7: A Story-Driven Hacking Adventure,46,Adventure,False,5.99,43,97,False,Zero,False,True,False,False,True,2,True,False,False,False,False,True,True
Wargame: Red Dragon,0,Strategy,False,29.99,7154,86,False,Zero,True,True,False,False,True,11,True,False,True,True,False,True,True
Rome: Total War™ - Collection,0,Strategy,False,12.99,6356,93,False,Zero,True,True,False,False,False,1,True,False,False,False,False,False,True
Rescue HQ - The Tycoon,21,Strategy,False,29.99,131,71,False,Zero,False,True,False,False,True,8,True,True,False,True,False,True,True
Quiplash,10,Strategy,False,9.99,300,88,False,Zero,True,False,False,True,True,1,True,False,False,False,False,False,True
Bomber Crew,30,Strategy,False,14.99,3897,87,False,Zero,False,True,False,True,True,9,True,True,True,True,False,True,True
Cliff Empire,20,Strategy,False,8.99,759,90,False,Zero,False,False,False,False,True,13,True,True,True,True,False,True,True
Shop Heroes,0,Strategy,False,0.0,2867,69,True,Zero,True,False,True,False,False,12,True,True,True,True,True,True,True
Production Line : Car factory simulation,32,Strategy,False,24.99,1491,85,False,Zero,False,True,False,False,True,9,True,False,False,True,False,True,True
Scythe: Digital Edition,54,Strategy,False,19.99,381,72,False,Zero,True,True,True,False,False,11,True,True,True,True,True,True,True
Pax Nova,0,Strategy,False,24.99,69,73,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Youtubers Life,54,Strategy,False,24.99,8216,71,False,Zero,False,True,False,True,True,14,True,True,True,True,True,True,True
Drawful 2,10,Strategy,False,9.99,246,86,False,Zero,True,False,False,True,True,1,True,False,False,False,False,False,True
Cold Waters,0,Strategy,False,39.99,1581,82,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
RimWorld,0,Strategy,False,34.99,31754,97,False,Zero,False,False,False,False,True,23,True,True,True,True,True,True,True
Totally Accurate Battle Simulator,0,Strategy,False,14.99,4787,92,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Factorio,38,Strategy,False,30.0,38652,98,False,Zero,True,False,True,False,True,21,True,True,True,True,True,True,True
Tabletop Simulator,27,Strategy,False,19.99,8785,93,False,Zero,True,True,True,True,True,1,True,False,False,False,False,False,True
Slay the Spire,43,Strategy,False,24.99,25172,96,False,Zero,False,True,False,True,True,15,True,True,True,True,True,True,True
Surviving Mars,70,Strategy,False,29.99,4344,71,False,Zero,False,True,False,True,True,8,True,True,True,True,True,True,True
Yu-Gi-Oh! Duel Links,20,Strategy,False,0.0,10993,75,True,Zero,True,True,True,False,False,11,True,True,True,True,True,True,True
Fell Seal: Arbiter's Mark,43,Strategy,False,29.99,725,92,False,Zero,False,True,False,True,True,6,True,False,True,True,True,True,True
Final Assault,87,Strategy,False,29.99,102,99,False,Zero,True,False,True,False,False,8,True,True,False,True,False,True,True
VEGA Conflict,39,Strategy,False,0.0,2827,52,True,Zero,True,False,False,False,False,12,True,True,True,True,False,True,True
"Warhammer 40,000: Mechanicus",34,Strategy,False,29.99,1751,89,False,Zero,False,True,False,False,True,6,True,True,True,True,False,True,True
Fallout Tactics: Brotherhood of Steel,0,Strategy,False,9.99,943,79,False,Zero,True,False,False,False,True,3,True,False,False,False,False,True,True
Total War: EMPIRE – Definitive Edition,30,Strategy,False,24.99,8260,87,False,Zero,True,True,False,False,False,8,True,False,True,True,False,True,True
Overcrowd: A Commute 'Em Up,0,Strategy,False,16.99,98,86,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",0,Strategy,False,12.99,2445,95,False,Zero,True,True,False,False,True,5,True,False,False,True,False,True,True
Plague Inc: Evolved,199,Strategy,False,14.99,19094,93,False,Zero,True,True,True,True,True,15,True,True,True,True,True,True,True
Stronghold Kingdoms,0,Strategy,False,0.0,7504,65,True,Zero,True,True,True,False,False,11,True,True,True,True,True,True,True
Empires of the Undergrowth,0,Strategy,False,19.99,1207,91,False,Zero,False,False,False,False,False,3,True,True,False,False,False,True,True
HuniePop,20,Strategy,True,9.99,14373,96,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Conan Unconquered,111,Strategy,False,29.99,406,67,False,Zero,False,True,True,False,True,12,True,True,True,True,True,True,True
Eternal Card Game,37,Strategy,False,0.0,4516,77,True,Zero,True,True,True,True,False,11,True,True,False,True,True,True,True
Ultimate General: Civil War,39,Strategy,False,29.99,2817,85,False,Zero,False,True,False,False,False,8,True,True,True,True,False,True,True
Total War: NAPOLEON – Definitive Edition,71,Strategy,False,24.99,5075,88,False,Zero,True,True,False,False,False,8,True,False,True,True,False,True,True
Banished,36,Strategy,False,19.99,23931,89,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
RollerCoaster Tycoon® Classic,0,Strategy,False,19.99,255,72,False,Zero,False,False,False,False,True,6,True,False,False,True,False,True,True
FTL: Faster Than Light,0,Strategy,False,9.99,33808,96,False,Zero,False,True,False,False,False,9,True,True,True,True,True,True,True
Workers & Resources: Soviet Republic,0,Strategy,False,24.99,1798,81,False,Zero,False,False,False,False,False,10,True,True,True,True,False,True,True
KARDS,0,Strategy,False,0.0,766,80,True,Zero,True,False,True,False,False,1,True,False,False,False,False,False,True
XCOM: Enemy Unknown,85,Strategy,False,29.99,25634,94,False,Zero,True,True,False,True,True,10,True,False,True,True,False,True,True
Factory Town,0,Strategy,False,19.99,605,87,False,Zero,False,False,False,False,True,7,True,True,True,True,False,True,True
ISLANDERS,26,Strategy,False,4.99,2123,94,False,Zero,False,False,False,False,True,7,True,True,True,True,False,True,True
SimCity™ 4 Deluxe Edition,0,Strategy,False,19.99,3738,75,False,Zero,False,False,False,False,False,8,True,False,False,True,False,True,True
Game Dev Tycoon,35,Strategy,False,9.99,25279,94,False,Zero,False,True,False,False,True,17,True,True,True,True,True,True,True
Embark,21,Strategy,False,24.99,132,77,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Stronghold 2: Steam Edition,33,Strategy,False,14.99,707,83,False,Zero,True,True,True,False,True,8,True,True,True,True,False,True,True
Automation - The Car Company Tycoon Game,0,Strategy,False,29.99,1568,82,False,Zero,False,False,False,False,False,5,True,False,False,True,False,True,True
Prison Architect,18,Strategy,False,29.99,28180,93,False,Zero,True,True,True,False,True,26,True,True,True,True,True,True,True
Doomsday on Demand,28,Adventure,False,2.99,10,51,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Neighbor,0,Adventure,False,14.99,10,51,False,Zero,False,False,False,False,True,2,True,False,False,False,False,False,True
Flotilla,0,Adventure,False,9.99,155,87,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Citadale - The Ancestral Strain,0,Adventure,False,7.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Captive of Fortune,11,Adventure,False,3.99,10,51,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Murder Mystery Adventure,0,Adventure,False,4.99,10,51,False,Zero,False,True,False,False,False,7,True,False,False,True,True,True,True
Gambit Heart,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
KOLOBOK,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Lightform,10,Adventure,False,4.99,10,51,False,Zero,False,False,False,False,False,2,True,False,True,False,False,False,True
The 25th Ward: The Silver Case - Digital Soundtrack,0,Adventure,False,4.99,10,51,False,Zero,False,False,False,True,False,2,True,False,False,False,False,False,True
Crazy Ball Adventures - Classic,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Art of Murder - Deadly Secrets,0,Adventure,False,4.99,10,51,False,Zero,False,False,False,False,False,2,True,False,False,False,False,False,True
Alchemy of Castle,0,Adventure,False,0.99,10,51,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
Calavera: Day of the Dead Collector's Edition,0,Adventure,False,9.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Say Goodbye - Deluxe Edition,0,Adventure,False,9.99,10,51,False,Zero,False,True,False,False,False,2,True,False,True,False,False,False,True
Learn Japanese To Survive! Katakana War - Manga + Art Book,0,Adventure,False,2.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Negligee: Love Stories (c) - Soundtrack,0,Adventure,False,4.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Baobabs Mausoleum Ep. 2: 1313 Barnabas Dead End Drive,13,Adventure,False,5.99,10,51,False,Zero,False,False,False,True,False,4,True,False,False,True,False,True,True
Revolution 60: Special Edition,0,Adventure,False,4.99,10,51,False,Zero,False,True,False,False,False,1,True,False,False,False,False,False,True
Ferrum's secrets - Vintage Vision cinematograph pack,0,Adventure,False,0.99,10,51,False,Zero,False,True,False,False,False,2,True,False,False,False,False,False,True
Nightfall: Eclipse VR,0,Adventure,False,1.99,10,51,False,Zero,False,False,False,True,False,1,True,False,False,False,False,False,True
Unnatural,60,Adventure,False,2.99,10,51,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Bloons TD 6,49,Strategy,False,9.99,862,68,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Sanator: Scarlet Scarf,13,Adventure,True,9.99,29,58,False,Zero,False,False,False,True,True,2,True,False,True,False,False,False,True
War of the Human Tanks,61,Adventure,False,9.99,306,91,False,Zero,False,True,False,False,True,2,True,False,False,False,False,False,True
Total War: ATTILA,118,Strategy,False,44.99,11602,73,False,Zero,True,True,False,False,True,9,True,False,True,True,False,True,True
Shadowverse CCG,0,Strategy,False,0.0,7712,73,True,Zero,True,False,True,False,False,9,True,True,False,True,False,True,True
Total War: MEDIEVAL II – Definitive Edition,0,Strategy,False,24.99,7674,93,False,Zero,True,True,False,False,False,9,True,False,True,True,False,True,True
Northgard,134,Strategy,False,29.99,12784,83,False,Zero,True,True,True,False,True,9,True,True,True,True,True,True,True
Battlefleet Gothic: Armada 2,91,Strategy,True,39.99,1731,72,False,Zero,True,True,True,False,True,6,True,True,True,True,False,True,True
"Warhammer 40,000: Dawn of War II: Retribution",77,Strategy,False,29.99,10,51,False,Zero,True,False,False,False,True,8,True,False,True,False,False,True,True
Stonehearth,0,Strategy,False,19.99,5484,75,False,Zero,True,True,True,False,False,1,True,False,False,False,False,False,True
They Are Billions,34,Strategy,False,29.99,12127,85,False,Zero,False,True,False,False,True,12,True,True,True,True,True,True,True
Yoku's Island Express,31,Adventure,False,19.99,469,96,False,Zero,False,True,False,True,True,9,True,True,True,True,False,True,True
Father´s Island,0,Adventure,False,4.99,23,56,False,Zero,False,True,False,True,False,1,True,False,False,False,False,False,True
Memory's Dogma CODE:01,9,Adventure,False,14.99,132,85,False,Zero,False,True,False,False,True,5,True,True,True,False,False,False,True
Tyd wag vir Niemand (Time waits for Nobody),14,Adventure,False,9.99,19,73,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,True
WILOO,18,Adventure,False,4.99,10,51,False,Zero,False,False,False,True,True,2,True,False,False,False,True,False,True
Sokoban Land DX,15,Adventure,False,4.99,10,51,False,Zero,True,False,False,True,True,2,True,False,False,False,True,False,True
Watch Me Jump,9,Adventure,True,4.99,20,85,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Welcome To... Chichester 2 Part I : The Spy Of Chichester And The Eager Tourist Guide,19,Adventure,True,1.99,10,51,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Dwarflings,9,Adventure,False,2.99,21,80,False,Zero,False,True,False,False,True,2,True,False,True,False,False,False,True
Dark Train,16,Adventure,False,9.99,58,82,False,Zero,False,True,False,True,False,10,True,True,True,True,False,True,True
SnakEscape [REMASTERED],17,Adventure,False,7.99,47,78,False,Zero,False,True,True,True,True,13,True,True,True,True,True,True,True
The Dope Game,26,Adventure,True,1.99,151,79,False,Zero,False,True,False,False,True,2,True,False,True,False,False,False,True
Eve of Souls: Static Pod,0,Adventure,False,1.99,80,96,False,Zero,False,False,False,False,False,2,True,True,False,False,False,False,True
She and the Light Bearer,15,Adventure,False,9.99,32,90,False,Zero,False,False,False,True,True,3,True,True,False,False,False,False,True
"Warhammer® 40,000: Dawn of War® - Soulstorm",0,Strategy,False,12.99,3789,94,False,Zero,True,False,False,False,True,3,True,False,False,False,False,True,True
Project Hospital,53,Strategy,False,24.99,1108,79,False,Zero,False,False,False,False,False,17,True,True,True,True,True,True,True
Software Inc.,0,Strategy,False,13.99,2747,92,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Rusted Warfare - RTS,0,Strategy,False,4.99,502,95,False,Zero,True,False,True,False,True,1,True,False,False,False,False,False,True
We. The Revolution,38,Strategy,True,19.99,349,73,False,Zero,False,False,False,False,False,3,True,False,False,False,False,False,True
